Value,Date,200wma
9639.268333,2018-05-03,2183.874203165214
9753.35,2018-05-04,2190.388896022357
9803.306667,2018-05-05,2196.9380507845
9630.136277,2018-05-06,2203.366005268071
9631.44,2018-05-07,2209.8001052680715
9228.608333,2018-05-08,2215.9456540773567
9322.041667,2018-05-09,2222.1578481252145
9310.37,2018-05-10,2228.3578909823573
8468.788,2018-05-11,2233.9556109823575
8484.346667,2018-05-12,2239.563001458786
8463.52,2018-05-13,2245.1635157445
8652.038333,2018-05-14,2250.898421696643
8511.458,2018-05-15,2256.5343131252143
8471.06,2018-05-16,2262.1379274109286
8106.118333,2018-05-17,2267.4781119345002
8240.055,2018-05-18,2272.9168655059284
8239.08,2018-05-19,2278.3563726487855
8507.406667,2018-05-20,2283.9908488395004
8385.556187,2018-05-21,2289.532674687357
8396.63,2018-05-22,2295.085974687357
7555.74,2018-05-23,2300.0535175445
7566.193333,2018-05-24,2305.0147770680715
7576.78,2018-05-25,2310.0011342109287
7342.908333,2018-05-26,2314.8228473059285
7361.831667,2018-05-27,2319.6556556395
7344.56,2018-05-28,2324.486412782357
7459.876667,2018-05-29,2329.4052675445
7385.395,2018-05-30,2334.2623354016428
7386.72,2018-05-31,2339.1086068302143
7535.146667,2018-06-01,2344.0682901637856
7645.146667,2018-06-02,2349.1035663545
7637.14,2018-06-03,2354.134423497357
7500.273333,2018-06-04,2359.0773258780714
7615.722142,2018-06-05,2364.0967702652147
7619.43,2018-06-06,2369.1197631223567
7676.271667,2018-06-07,2374.181885741643
7620.153333,2018-06-08,2379.2069809795003
7615.54,2018-06-09,2384.2259452652142
6776.888333,2018-06-10,2388.6530297887857
6875.678333,2018-06-11,2393.142271455214
6879.31,2018-06-12,2397.6631071695
6315.7,2018-06-13,2401.8017071695
6647.013333,2018-06-14,2406.1567309787856
6637.41,2018-06-15,2410.5341666930713
6509.426667,2018-06-16,2414.8324143123573
6464.411667,2018-06-17,2419.0756512173575
6445.79,2018-06-18,2423.3315726459286
6737.0,2018-06-19,2427.781358360214
6714.718333,2018-06-20,2432.2275857409286
6760.83,2018-06-21,2436.6865714552146
6332.573333,2018-06-22,2440.8499238359286
6141.605833,2018-06-23,2444.8684351452143
6170.46,2018-06-24,2448.9160565737857
6211.4475,2018-06-25,2452.9865262166427
6218.595,2018-06-26,2457.0701297880714
6097.46,2018-06-27,2461.0616083595
6107.896154,2018-06-28,2465.0586841837858
5908.7025,2018-06-29,2468.9173216837858
6223.28,2018-06-30,2473.0211073980713
6374.754167,2018-07-01,2477.229796088786
6466.069167,2018-07-02,2481.5063669223573
6626.44,2018-07-03,2485.9018526366426
6593.289167,2018-07-04,2490.2642020416424
6603.376667,2018-07-05,2494.6419710895
6555.51,2018-07-06,2498.9808425180713
6594.281667,2018-07-07,2503.347743708786
6753.559167,2018-07-08,2507.829150256643
6724.04,2018-07-09,2512.298835970929
6510.791667,2018-07-10,2516.6029514473576
6377.363333,2018-07-11,2520.8201038280713
6403.18,2018-07-12,2525.0577823995
6244.3575,2018-07-13,2529.1752806137856
6241.0,2018-07-14,2533.2941234709288
6248.84,2018-07-15,2537.4180806137856
6514.390833,2018-07-16,2541.736931208786
6869.910833,2018-07-17,2546.307703232357
7321.62,2018-07-18,2551.231581803786
7396.401667,2018-07-19,2556.2298044230715
7428.045,2018-07-20,2561.2315794230717
7334.99,2018-07-21,2566.1806437087857
7451.289167,2018-07-22,2571.2165788280713
7689.884167,2018-07-23,2576.4228175187855
7715.1,2018-07-24,2581.6250960902144
8251.165,2018-07-25,2587.227299661643
8187.324167,2018-07-26,2592.7727597809285
7939.81,2018-07-27,2598.1578097809283
8182.251667,2018-07-28,2603.7308466859286
8206.341667,2018-07-29,2609.3065264480715
8220.91,2018-07-30,2614.9052693052145
7916.800833,2018-07-31,2620.2849341859287
7570.869167,2018-08-01,2625.413997876643
7607.7,2018-08-02,2630.5882478766425
7394.499167,2018-08-03,2635.6300329959286
7247.769167,2018-08-04,2640.5506538295
7011.28,2018-08-05,2645.3221395437854
6988.079167,2018-08-06,2650.077410377357
6993.513333,2018-08-07,2654.838769900929
6718.23,2018-08-08,2659.366834186643
6396.7725,2018-08-09,2663.6795502580717
6396.494667,2018-08-10,2667.9887535916428
6138.96,2018-08-11,2672.1131321630714
6311.131667,2018-08-12,2676.3486119252143
6347.07,2018-08-13,2680.6102333537856
6252.13,2018-08-14,2684.794611925214
6362.676923,2018-08-15,2689.0693668702143
6342.629231,2018-08-16,2693.3177877495
6312.75,2018-08-17,2697.548552035214
6436.720833,2018-08-18,2701.8683597730715
6404.063333,2018-08-19,2706.1634050109287
6486.58,2018-08-20,2710.5202478680712
6401.246154,2018-08-21,2714.8174951209285
6575.229167,2018-08-22,2719.2384516687857
6354.57,2018-08-23,2723.521387383071
6543.645714,2018-08-24,2727.9462128930713
6719.429231,2018-08-25,2732.4897409152145
6738.27,2018-08-26,2737.0481480580715
6719.266154,2018-08-27,2741.594095310929
7000.04,2018-08-28,2746.3434810252147
7078.19,2018-08-29,2751.1586167395003
6932.6625,2018-08-30,2755.8669828109287
6981.946154,2018-08-31,2760.6074443495
7018.78,2018-09-01,2765.387708635214
7247.935385,2018-09-02,2770.3320839102144
7260.949231,2018-09-03,2775.2867905037856
7265.08,2018-09-04,2780.2318547894997
7113.069231,2018-09-05,2785.064075668786
6433.271667,2018-09-06,2789.4173911452144
6501.19,2018-09-07,2793.814069716643
6366.1075,2018-09-08,2798.1067607880714
6286.425833,2018-09-09,2802.3492506687853
6240.98,2018-09-10,2806.5463506687856
6296.320833,2018-09-11,2810.7365298352142
6273.1375,2018-09-12,2814.9534780495
6326.04,2018-09-13,2819.188820906643
6499.0625,2018-09-14,2823.5644798352146
6518.655,2018-09-15,2827.9355834066428
6522.39,2018-09-16,2832.3240905495
6400.600833,2018-09-17,2836.624584001643
6296.631667,2018-09-18,2840.8444137637857
6342.39,2018-09-19,2845.116335192357
6418.562667,2018-09-20,2849.4460942402143
6669.990833,2018-09-21,2853.9557519780715
6756.12,2018-09-22,2858.522273406643
6710.445,2018-09-23,2863.041162692357
6639.304167,2018-09-24,2867.521294240214
6583.45,2018-09-25,2871.9584442402142
6468.631667,2018-09-26,2876.312738288071
6535.476667,2018-09-27,2880.7188930502143
6686.08,2018-09-28,2885.225221621643
6550.474167,2018-09-29,2889.6355888837857
6593.135,2018-09-30,2894.0766924552145
6611.02,2018-10-01,2898.5260424552143
6562.641667,2018-10-02,2902.9434650745
6470.4025,2018-10-03,2907.2940240030716
6483.73,2018-10-04,2911.6581311459286
6568.549167,2018-10-05,2916.0827734080713
6581.486667,2018-10-06,2920.5152638844997
6573.62,2018-10-07,2924.948556741643
6618.567692,2018-10-08,2929.425897950214
6621.711667,2018-10-09,2933.8964134266425
6626.85,2018-10-10,2938.3755205695
6248.635833,2018-10-11,2942.585203307357
6260.530833,2018-10-12,2946.8077467595
6247.0,2018-10-13,2951.0175467595004
6299.399167,2018-10-14,2955.2655818787857
6452.571667,2018-10-15,2959.618990212357
6599.17,2018-10-16,2964.1053973552143
6596.276154,2018-10-17,2968.5900946080715
6568.040769,2018-10-18,2973.052023728786
6509.61,2018-10-19,2977.469102300214
6488.825833,2018-10-20,2981.8704564666427
6531.601667,2018-10-21,2986.2990862287857
6504.78,2018-10-22,2990.7046719430714
6481.426,2018-10-23,2995.1002690859286
6508.31,2018-10-24,2999.5083833716426
6489.77,2018-10-25,3003.909583371643
6473.753333,2018-10-26,3008.3090857523566
6465.9175,2018-10-27,3012.6919268237857
6457.21,2018-10-28,3017.079583966643
6382.668333,2018-10-29,3021.4149970616427
6309.452857,2018-10-30,3025.6978919595
6301.61,2018-10-31,3029.9735419594995
6342.280833,2018-11-01,3034.2779211259285
6387.674167,2018-11-02,3038.615681245214
6390.42,2018-11-03,3042.986745530928
6391.873333,2018-11-04,3047.3546550545
6436.965,2018-11-05,3051.764508625929
6437.76,2018-11-06,3056.1651943402144
6538.79,2018-11-07,3060.638044340214
6486.251667,2018-11-08,3065.0582312452148
6444.97,2018-11-09,3069.463209816643
6399.033333,2018-11-10,3073.8394836259286
6378.268333,2018-11-11,3078.1982681494997
6408.53,2018-11-12,3082.6108681495
6372.063333,2018-11-13,3087.0362705302146
6176.155,2018-11-14,3091.289238387357
5756.77,2018-11-15,3095.2545383873576
5596.1925,2018-11-16,3099.1110187445
5558.243333,2018-11-17,3102.9325282680716
5572.44,2018-11-18,3106.7611354109285
5303.9425,2018-11-19,3110.3975300537854
4671.97,2018-11-20,3113.580358625214
4491.98,2018-11-21,3116.6218443395005
4548.7975,2018-11-22,3119.704535410928
4309.3375,2018-11-23,3122.615840768072
4352.98,2018-11-24,3125.548605053785
3823.511667,2018-11-25,3128.0857776730713
3920.536667,2018-11-26,3130.7045038637857
3793.35,2018-11-27,3133.2360038637858
4103.453846,2018-11-28,3136.0004780394997
4263.783333,2018-11-29,3138.8773232773574
4278.77,2018-11-30,3141.7695161345005
4116.7775,2018-12-01,3144.552414348786
4167.546667,2018-12-02,3147.372626253786
4140.6,2018-12-03,3150.1612619680714
3961.493333,2018-12-04,3152.8319286345
3858.349167,2018-12-05,3155.425370896643
3744.98,2018-12-06,3157.9428780395
3405.643333,2018-12-07,3160.2146518487857
3435.34,2018-12-08,3162.509637563071
3453.66,2018-12-09,3164.8191161345
3523.96,2018-12-10,3167.178973277357
3426.19,2018-12-11,3169.469158991643
3407.28,2018-12-12,3171.744480420214
3406.7625,2018-12-13,3174.0064964916423
3278.374167,2018-12-14,3176.1893851823575
3242.42,2018-12-15,3178.331120896643
3271.238333,2018-12-16,3180.4992482773573
3392.405,2018-12-17,3182.755123277357
3556.54,2018-12-18,3185.1277447059283
3808.0425,2018-12-19,3187.6752107773573
3982.850833,2018-12-20,3190.3505042294996
4135.19,2018-12-21,3193.1287399437856
3910.973333,2018-12-22,3195.753720895928
4027.478333,2018-12-23,3198.455198276643
3995.17,2018-12-24,3201.1373911337855
3813.88,2018-12-25,3203.6911697052146
3825.379167,2018-12-26,3206.252197681643
3848.21,2018-12-27,3208.8194905387854
3743.905,2018-12-28,3211.313008395928
3912.285833,2018-12-29,3213.927419705214
3770.36,2018-12-30,3216.432098276643
3791.545833,2018-12-31,3218.943345300215
3752.271667,2019-01-01,3221.4264893480718
3855.88,2019-01-02,3223.990953633786
3865.7975,2019-01-03,3226.557866133786
3822.626667,2019-01-04,3229.0932351816427
3856.62,2019-01-05,3231.6523423245
3920.456667,2019-01-06,3234.247325658072
4036.093333,2019-01-07,3236.9338208959284
4032.25,2019-01-08,3239.6045066102142
4034.138333,2019-01-09,3242.273612562357
3812.585833,2019-01-10,3244.7850595859286
3646.25,2019-01-11,3247.1865167287856
3646.345833,2019-01-12,3249.5884994666426
3599.841667,2019-01-13,3251.9582435145
3531.96,2019-01-14,3254.2760578002144
3656.785,2019-01-15,3256.698154228786
3621.270833,2019-01-16,3259.0815762523566
3621.43,2019-01-17,3261.4827405380715
3632.395,2019-01-18,3263.8931441095
3690.523333,2019-01-19,3266.342017918785
3703.98,2019-01-20,3268.797667918786
3548.4275,2019-01-21,3271.1552375616434
3540.02,2019-01-22,3273.493830418786
3587.35,2019-01-23,3275.876237561643
3566.4,2019-01-24,3278.246073275928
3586.25,2019-01-25,3280.6296589902145
3577.79,2019-01-26,3283.010901847357
3576.3,2019-01-27,3285.3902732759284
3554.5,2019-01-28,3287.756101847357
3448.58,2019-01-29,3290.046016133071
3421.6,2019-01-30,3292.309701847357
3470.0,2019-01-31,3294.6122089902137
3444.81,2019-02-01,3296.8915232759286
3475.33,2019-02-02,3299.1903089902144
3506.22,2019-02-03,3301.5135589902143
3456.02,2019-02-04,3303.7996589902145
3452.35,2019-02-05,3306.089987561643
3467.34,2019-02-06,3308.385301847357
3405.7,2019-02-07,3310.6495804187857
3394.76,2019-02-08,3312.905337561643
3661.08,2019-02-09,3315.351823275929
3664.38,2019-02-10,3317.8078161330714
3686.29,2019-02-11,3320.2865947045
3629.47,2019-02-12,3322.719780418786
3632.42,2019-02-13,3325.150351847358
3614.5,2019-02-14,3327.573087561643
3600.31,2019-02-15,3329.982237561643
3608.2,2019-02-16,3332.3982947045
3619.55,2019-02-17,3334.8232375616426
3670.74,2019-02-18,3337.286187561643
3910.8,2019-02-19,3339.9100875616427
3926.53,2019-02-20,3342.5465518473575
3987.18,2019-02-21,3345.227687561643
3944.88,2019-02-22,3347.8821732759284
3983.48,2019-02-23,3350.571501847357
4139.6,2019-02-24,3353.3667232759285
3766.89,2019-02-25,3355.8983161330707
3848.33,2019-02-26,3358.4859161330714
3831.45,2019-02-27,3361.061808990214
3833.23,2019-02-28,3363.6330947045003
3850.08,2019-03-01,3366.215916133072
3834.62,2019-03-02,3368.7899518473564
3831.44,2019-03-03,3371.358001847357
3814.58,2019-03-04,3373.9150875616424
3730.98,2019-03-05,3376.4098947044995
3872.25,2019-03-06,3379.008651847357
3876.85,2019-03-07,3381.6030304187857
3886.82,2019-03-08,3384.2099304187864
3875.96,2019-03-09,3386.8075089902145
3950.56,2019-03-10,3389.4549161330715
3928.17,2019-03-11,3392.089958990214
3881.09,2019-03-12,3394.6887947045
3892.51,2019-03-13,3397.2989304187854
3877.77,2019-03-14,3399.900216133072
3885.21,2019-03-15,3402.5063447045004
3936.5,2019-03-16,3405.1497161330717
4015.95,2019-03-17,3407.849230418786
3994.92,2019-03-18,3410.5370018473573
3998.77,2019-03-19,3413.2256947044993
4029.11,2019-03-20,3415.9383447045
4056.4,2019-03-21,3418.6639875616434
3992.34,2019-03-22,3421.345108990214
3999.06,2019-03-23,3424.031008990214
4011.92,2019-03-24,3426.7283447045
3994.11,2019-03-25,3429.4127518473574
3935.89,2019-03-26,3432.0558232759286
3947.74,2019-03-27,3434.706723275928
4048.51,2019-03-28,3437.4300375616426
4037.37,2019-03-29,3440.1449875616427
4115.55,2019-03-30,3442.9189875616426
4114.44,2019-03-31,3445.6990161330714
4114.16,2019-04-01,3448.474601847357
4152.53,2019-04-02,3451.279058990214
4882.88,2019-04-03,3454.6057304187857
4959.81,2019-04-04,3457.987451847357
4911.24,2019-04-05,3461.335130418786
5028.77,2019-04-06,3464.7681089902144
5053.52,2019-04-07,3468.2170589902144
5189.39,2019-04-08,3471.759408990214
5268.71,2019-04-09,3475.359908990214
5175.81,2019-04-10,3478.893430418786
5310.18,2019-04-11,3482.5221447045005
5035.02,2019-04-12,3485.9541447044994
5072.85,2019-04-13,3489.4136089902145
5064.62,2019-04-14,3492.8622947045005
5152.51,2019-04-15,3496.3674089902142
5036.18,2019-04-16,3499.7961089902137
5196.65,2019-04-17,3503.3306804187855
5220.37,2019-04-18,3506.8834804187863
5276.31,2019-04-19,3510.4749447044996
5277.04,2019-04-20,3514.0710661330713
5309.28,2019-04-21,3517.6874447045
5281.83,2019-04-22,3521.286216133072
5377.19,2019-04-23,3524.9551804187854
5518.16,2019-04-24,3528.7239232759284
5434.19,2019-04-25,3532.4339161330713
5195.61,2019-04-26,3535.967566133071
5292.83,2019-04-27,3539.570473275928
5280.19,2019-04-28,3543.162601847357
5301.29,2019-04-29,3546.7617161330713
5260.65,2019-04-30,3550.3351447044997
5269.79,2019-05-01,3553.911830418786
5326.67,2019-05-02,3557.5343804187855
5390.16,2019-05-03,3561.200266133071
5657.14,2019-05-04,3565.058137561643
5771.08,2019-05-05,3568.9850732759287
5717.66,2019-05-06,3572.878216133071
5684.47,2019-05-07,3576.7467447045
5755.72,2019-05-08,3580.6646304187857
5936.72,2019-05-09,3584.7001589902143
6146.91,2019-05-10,3588.898666133072
6348.02,2019-05-11,3593.212037561643
7248.31,2019-05-12,3598.182330418786
6978.63,2019-05-13,3602.9452447045
7823.11,2019-05-14,3608.3253589902147
7992.69,2019-05-15,3613.8374518473565
8206.9,2019-05-16,3619.495480418786
7885.96,2019-05-17,3624.929680418786
7362.22,2019-05-18,3629.9912018473574
7265.05,2019-05-19,3634.982851847357
8193.7,2019-05-20,3640.636230418786
8007.03,2019-05-21,3646.1572947045
7952.5,2019-05-22,3651.639966133071
7625.93,2019-05-23,3656.8818447044996
7880.29,2019-05-24,3662.3055375616427
8003.26,2019-05-25,3667.815723275928
8071.45,2019-05-26,3673.3733375616425
8744.42,2019-05-27,3679.4084661330717
8770.06,2019-05-28,3685.4628447045
8719.88,2019-05-29,3691.4859304187858
8662.98,2019-05-30,3697.4703589902138
8272.46,2019-05-31,3703.173223275928
8553.81,2019-06-01,3709.0825947045005
8554.8,2019-06-02,3714.9900304187854
8739.03,2019-06-03,3721.0305804187856
8134.92,2019-06-04,3726.6393161330716
7675.8,2019-06-05,3731.924101847357
7786.04,2019-06-06,3737.2848447045
7803.23,2019-06-07,3742.6658018473577
7998.29,2019-06-08,3748.1892804187864
7931.34,2019-06-09,3753.6672232759283
7640.61,2019-06-10,3758.934908990214
8020.38,2019-06-11,3764.472401847357
7917.58,2019-06-12,3769.934258990214
8173.06,2019-06-13,3775.581451847357
8237.88,2019-06-14,3781.276073275929
8693.6,2019-06-15,3787.2958375616427
8859.47,2019-06-16,3793.4401232759287
8978.99,2019-06-17,3799.6697947044995
9327.48,2019-06-18,3806.148951847357
9076.18,2019-06-19,3812.465301847357
9281.7,2019-06-20,3818.9284947045003
9531.35,2019-06-21,3825.568523275928
10209.38,2019-06-22,3832.6994804187857
10668.63,2019-06-23,3840.156587561643
10814.48,2019-06-24,3847.7182589902145
11017.5,2019-06-25,3855.429316133071
11766.4,2019-06-26,3863.6704304187856
12932.55,2019-06-27,3872.7472232759287
11132.85,2019-06-28,3880.5319947044995
12374.35,2019-06-29,3889.2078018473576
11890.38,2019-06-30,3897.5369089902147
10737.73,2019-07-01,3905.041758990214
10578.72,2019-07-02,3912.434901847357
10805.4,2019-07-03,3919.990208990214
11984.76,2019-07-04,3928.3883089902147
11160.49,2019-07-05,3936.1952304187857
10955.16,2019-07-06,3943.8555375616424
11232.04,2019-07-07,3951.7068518473575
11477.01,2019-07-08,3959.7323518473568
12313.08,2019-07-09,3968.3556447045
12586.78,2019-07-10,3977.1747161330713
12099.9,2019-07-11,3985.646301847358
11352.87,2019-07-12,3993.584916133071
11803.97,2019-07-13,4001.8483732759287
11389.1,2019-07-14,4009.819258990214
10186.96,2019-07-15,4016.9313732759283
10873.5,2019-07-16,4024.5338732759283
9397.72,2019-07-17,4031.0837732759283
9674.28,2019-07-18,4037.830880418786
10638.56,2019-07-19,4045.263430418786
10535.75,2019-07-20,4052.624173275929
10764.9,2019-07-21,4060.1489232759286
10587.41,2019-07-22,4067.549530418786
10323.62,2019-07-23,4074.7596661330713
9844.3,2019-07-24,4081.6267232759283
9772.17,2019-07-25,4088.439773275929
9875.17,2019-07-26,4095.3250447045
9848.65,2019-07-27,4102.191780418785
9473.99,2019-07-28,4108.7882447045
9530.0,2019-07-29,4115.425616133071
9501.33,2019-07-30,4122.0414661330715
9589.13,2019-07-31,4128.720144704501
10084.7,2019-08-01,4135.753658990215
10407.17,2019-08-02,4143.017330418786
10529.55,2019-08-03,4150.367387561643
10814.57,2019-08-04,4157.921208990214
10980.23,2019-08-05,4165.5939447045
11787.99,2019-08-06,4173.838758990214
11465.67,2019-08-07,4181.854301847357
11960.82,2019-08-08,4190.224166133072
11996.41,2019-08-09,4198.6174661330715
11856.64,2019-08-10,4206.9092947045
11282.22,2019-08-11,4214.792508990215
11566.84,2019-08-12,4222.876266133071
11386.26,2019-08-13,4230.827451847356
10858.12,2019-08-14,4238.4046947045
10016.96,2019-08-15,4245.3723018473565
10302.17,2019-08-16,4252.538801847357
10359.44,2019-08-17,4259.751073275929
10214.52,2019-08-18,4266.8597018473565
10317.6,2019-08-19,4274.040730418786
10917.26,2019-08-20,4281.6504947045
10760.56,2019-08-21,4289.144394704501
10129.4,2019-08-22,4296.184001847358
10111.98,2019-08-23,4303.210880418786
10405.81,2019-08-24,4310.443673275929
10143.8,2019-08-25,4317.478523275929
10135.06,2019-08-26,4324.515851847357
10360.28,2019-08-27,4331.705530418785
10171.95,2019-08-28,4338.757673275928
9717.82,2019-08-29,4345.481266133072
9484.55,2019-08-30,4352.020801847357
9577.99,2019-08-31,4358.640137561642
9600.9,2019-09-01,4365.276366133071
9769.79,2019-09-02,4372.011437561642
10386.64,2019-09-03,4379.138323275928
10621.29,2019-09-04,4386.436030418786
10584.16,2019-09-05,4393.710430418786
10577.8,2019-09-06,4400.988587561643
10317.47,2019-09-07,4408.091287561643
10487.21,2019-09-08,4415.3096447045
10406.31,2019-09-09,4422.472151847357
10313.66,2019-09-10,4429.567180418785
10101.03,2019-09-11,4436.5608447045
10159.32,2019-09-12,4443.5806447045
10420.16,2019-09-13,4450.780180418786
10363.9,2019-09-14,4457.9458947045
10361.33,2019-09-15,4465.1166089902135
10310.43,2019-09-16,4472.253366133071
10265.63,2019-09-17,4479.3459947045
10190.36,2019-09-18,4486.385923275929
10157.59,2019-09-19,4493.403016133071
10275.88,2019-09-20,4500.513916133072
10173.11,2019-09-21,4507.547880418786
9979.49,2019-09-22,4514.443008990214
10033.05,2019-09-23,4521.3776947045
9683.38,2019-09-24,4528.065037561642
8553.61,2019-09-25,4533.9464447045
8432.23,2019-09-26,4539.7208947045
8055.64,2019-09-27,4545.218108990214
8193.9,2019-09-28,4550.8151804187855
8225.0,2019-09-29,4556.4301947045
8056.74,2019-09-30,4561.918916133071
8307.74,2019-10-01,4567.5835375616425
8322.92,2019-10-02,4573.270637561643
8382.03,2019-10-03,4578.998880418786
8236.17,2019-10-04,4584.623666133071
8155.48,2019-10-05,4590.170408990214
8147.69,2019-10-06,4595.711587561643
7869.74,2019-10-07,4601.056187561643
8212.02,2019-10-08,4606.639780418785
8190.0,2019-10-09,4612.194058990214
8587.92,2019-10-10,4618.0307947045
8586.9,2019-10-11,4623.8469447045
8269.73,2019-10-12,4629.449566133071
8308.01,2019-10-13,4635.072287561643
8283.76,2019-10-14,4640.670973275928
8353.54,2019-10-15,4646.309587561643
8162.16,2019-10-16,4651.808287561643
8002.51,2019-10-17,4657.200516133072
8076.78,2019-10-18,4662.641823275929
7954.15,2019-10-19,4667.9926447045
7960.04,2019-10-20,4673.367687561643
8231.06,2019-10-21,4678.933658990215
8222.52,2019-10-22,4684.493780418786
8026.76,2019-10-23,4689.9118947045
7469.56,2019-10-24,4694.9230447045
7431.88,2019-10-25,4699.905816133071
8666.79,2019-10-26,4705.797816133071
9259.8,2019-10-27,4712.113058990214
9551.54,2019-10-28,4718.633858990214
9218.76,2019-10-29,4724.910737561643
9433.35,2019-10-30,4731.343130418786
9164.62,2019-10-31,4737.583408990215
9147.98,2019-11-01,4743.808873275929
9252.99,2019-11-02,4750.1081947045
9301.18,2019-11-03,4756.442780418786
9206.16,2019-11-04,4762.709323275929
9418.05,2019-11-05,4769.128001847357
9310.19,2019-11-06,4775.469258990214
9343.34,2019-11-07,4781.8189947045
9204.24,2019-11-08,4788.0741375616435
8766.04,2019-11-09,4794.012280418787
8809.41,2019-11-10,4799.985973275929
9037.12,2019-11-11,4806.1216947044995
8717.81,2019-11-12,4812.028716133072
8801.52,2019-11-13,4818.008680418786
8762.42,2019-11-14,4823.959051847357
8632.32,2019-11-15,4829.8181732759285
8457.69,2019-11-16,4835.594808990214
8482.7,2019-11-17,4841.3785589902145
8503.93,2019-11-18,4847.181251847357
8175.99,2019-11-19,4852.750773275929
8120.8,2019-11-20,4858.259680418786
8081.81,2019-11-21,4863.732151847357
7617.07,2019-11-22,4868.897416133072
7286.35,2019-11-23,4873.8244518473575
7324.03,2019-11-24,4878.780837561643
6907.4,2019-11-25,4883.438201847357
7130.25,2019-11-26,4888.249723275929
7163.63,2019-11-27,4893.0868447045
7523.83,2019-11-28,4898.1878375616425
7431.0,2019-11-29,4903.2262232759285
7757.47,2019-11-30,4908.4971447045
7557.72,2019-12-01,4913.626330418786
7402.69,2019-12-02,4918.648251847358
7309.59,2019-12-03,4923.603680418786
7296.77,2019-12-04,4928.552530418786
7192.85,2019-12-05,4933.415237561643
7395.97,2019-12-06,4938.420930418786
7547.19,2019-12-07,4943.545323275928
7504.83,2019-12-08,4948.638958990214
7522.39,2019-12-09,4953.744237561643
7337.42,2019-12-10,4958.719101847357
7220.76,2019-12-11,4963.606087561643
7202.31,2019-12-12,4968.479780418786
7189.16,2019-12-13,4973.342423275929
7251.87,2019-12-14,4978.244758990214
7067.74,2019-12-15,4983.014658990214
7111.14,2019-12-16,4987.8064447045
6879.54,2019-12-17,4992.429908990214
6612.12,2019-12-18,4996.862137561643
7284.29,2019-12-19,5001.765937561643
7150.86,2019-12-20,5006.575108990214
7190.17,2019-12-21,5011.410958990215
7143.2,2019-12-22,5016.202766133072
7514.41,2019-12-23,5021.256987561643
7322.08,2019-12-24,5026.175073275928
7250.69,2019-12-25,5031.051923275929
7192.72,2019-12-26,5035.888580418785
7194.4,2019-12-27,5040.724966133072
7243.93,2019-12-28,5045.590630418786
7301.07,2019-12-29,5050.496058990214
7385.36,2019-12-30,5055.462823275929
7219.6,2019-12-31,5060.311201847358
7168.31,2020-01-01,5065.124287561643
7175.68,2020-01-02,5069.947987561643
6944.33,2020-01-03,5074.610737561643
7326.35,2020-01-04,5079.5574161330715
7347.89,2020-01-05,5084.520787561643
7351.57,2020-01-06,5089.477666133072
7759.24,2020-01-07,5094.725416133072
8165.47,2020-01-08,5100.2635018473575
8042.65,2020-01-09,5105.711108990215
7817.92,2020-01-10,5110.994466133072
8184.66,2020-01-11,5116.540573275929
8021.49,2020-01-12,5121.974573275928
8173.97,2020-01-13,5127.516851847357
8105.24,2020-01-14,5133.009887561642
8842.42,2020-01-15,5139.028766133071
8813.89,2020-01-16,5145.025373275928
8722.03,2020-01-17,5150.956473275929
8900.34,2020-01-18,5157.024151847358
8910.85,2020-01-19,5163.095637561643
8703.36,2020-01-20,5169.018173275928
8626.47,2020-01-21,5174.883258990214
8722.26,2020-01-22,5180.815016133071
8658.94,2020-01-23,5186.701430418786
8388.11,2020-01-24,5192.395480418785
8428.17,2020-01-25,5198.118666133072
8327.36,2020-01-26,5203.768951847357
8588.42,2020-01-27,5209.601423275928
8895.78,2020-01-28,5215.659837561643
9385.69,2020-01-29,5222.066880418786
9279.81,2020-01-30,5228.3975018473575
9502.37,2020-01-31,5234.887587561643
9333.77,2020-02-01,5241.257201847357
9378.09,2020-02-02,5247.6572161330705
9314.56,2020-02-03,5254.011194704501
9162.14,2020-02-04,5260.255787561643
9162.14,2020-02-05,5266.4993947044995
9614.9,2020-02-06,5273.0669447045
9755.66,2020-02-07,5279.735308990214
9807.54,2020-02-08,5286.4423161330715
9907.12,2020-02-09,5293.217666133071
10162.41,2020-02-10,5300.1759947045
9854.79,2020-02-11,5306.910923275929
10275.38,2020-02-12,5313.947187561643
10354.3,2020-02-13,5321.040351847357
10242.43,2020-02-14,5328.0498804187855
10368.53,2020-02-15,5335.149237561643
9904.17,2020-02-16,5341.916087561643
9937.67,2020-02-17,5348.709223275929
9703.93,2020-02-18,5355.329237561643
10180.65,2020-02-19,5362.289737561642
9604.72,2020-02-20,5368.828108990214
9606.86,2020-02-21,5375.370687561643
9696.58,2020-02-22,5381.977030418786
9669.63,2020-02-23,5388.555766133071
9989.39,2020-02-24,5395.359716133071
9663.75,2020-02-25,5401.932037561643
9309.15,2020-02-26,5408.261923275929
8785.52,2020-02-27,5414.215866133071
8804.72,2020-02-28,5420.183537561643
8712.35,2020-02-29,5426.087237561643
8534.17,2020-03-01,5431.8602875616425
8912.82,2020-03-02,5437.903016133072
8912.82,2020-03-03,5443.947201847358
8754.34,2020-03-04,5449.880751847358
8758.9,2020-03-05,5455.817937561643
9067.39,2020-03-06,5461.9654232759285
9155.89,2020-03-07,5468.177458990214
8898.63,2020-03-08,5474.205751847357
8039.38,2020-03-09,5479.6184304187855
7931.94,2020-03-10,5484.962673275929
